제목,날짜,작성일,작성자,댓글
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-06 11:53:00,멋쟁이,석열이는 이제 권력의 위치에서 내려 왔으니 마누라와 장모 그리고 석열이가 지은죄를 미뤄뒀던걸 수사해 깜방 가기 일보전에 놓인 인간이 무슨대권주자? 구속적부심 받으려 가겠지 결국엔
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-02 08:31:00,정성욱,"윤석열이라는 검찰주의자가 지도자로서 최소한의 자격이라도 갖추었나 ?
수신제가도 못하는 것은 고사하고 썩은내가 진동하는 제처와 장모의
사건을 덮고 감추기에만 급급한 인사가 입으로는 권력을 향해서 수사를
공정하게 못하면 어쩌고 하는 어불성설이라니 . 윤석열 이친구야 !
자네 처 . 장모와 측근들 비리부터 깨끗하게 털고나서 사람인양 하게나 .
공정과 엄정 , 법을 입으로 뇌까리기 전에 네놈의 몸부터 정갈하게 하는
척이라도 하라는 이야기야 !"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:08:00,김대우,결국... 여당은 이낙연 야당은 ??
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 23:03:00,壽則多辱,"난...진심으로 바란다!!!!!!!!!
이재명지사가 민주당을 탈당하고 무소속으로 대선 출마해서 당선되고도 절대 민주당에
발을 들여놓지 않는걸 진심 바랄뿐이다.
의협에 고개숙이고, 서민무시하는 선병지원에, 검찰에 발발떨고, 기업에 무릎꿇고....
민주당이 민주당이 아니다... 그냥 기득권 따까리당!!!!!!!!!!!!!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 16:16:00,Ted Che,"역시 제 3 후보는 추미애군
앞으로 2.4% 세균은 빼고 추미애를 넣어라"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:42:00,파크빌,...이제멍은 ..한국을 베네주엘라로 끌고간다....베네주엘라로 보내라..결향아..
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:24:00,jw****,"어찌됐던 국민의짐은 윤석열을 보스로 모셔야 겠네..ㅋㅋ
대선에서 떨어질 것이 뻔하지만 그래도 10%넘는 주자는 윤석열밖에 없네..
근데.. 윤석열이가 국민의짐으로 갈수있을까?...
임기 끝나면.. 바로 구속인데...ㅋㅋ
불쌍하다..ㅋㅋ"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 15:14:00,tb****,"윤석열이 무슨 대권 후보자라고 제 식구 감싸기 마누라와 장모 수사는 미적 거리고 수사를 안 하는데 이것이
검사로서 할 짓인가 수사를 안하면 안하는 이유를 국민들께 알려 주어야 하는데 국민은 진실 여부를 알고저 한다 수사하여 아니면 그만이고 죄가 있으면 재판받아 감옥으로 가는 것이어야 않는가?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:55:00,각산청마,너희3놈은 절대로 찍지 않을 애들인데 이런 여론조사는 왜 하냐?이3놈 아니면 나는 지지한다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:28:00,yee,"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위 / 셋 다 깜이 아니다. 우파는 여론조사라면 전화 끊는다. 이런 여론조사가 무슨 의미가 있나?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 14:12:00,라일락,"억강부약 협공 까지 말지어다.
능력도 없는것덜이 어딜 까는 소리덜 하구 있니
국민은 억강부약 원하는것으로 쩜찍었다.
엣헴"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:48:00,김성진,이재명지사는 끝까지 민주당의 주자가 되어야 합니다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 13:24:00,kji****,"놀고 있네
기레기들"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:42:00,Ted Che,"정세균 똘마니 박홍두 추미애 한테도 밀리는 2.4% 에 열받냐 ?
사진을 왜 너의 희망사항대로 배치했냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:22:00,pppsy****,"윤석열이 2위라 안타까운 경향 기레기의 마음이 묻어 난다. ....같은 2위라면서 왜 윤석열이 앞에 두는 건데?? 소수점에서 앞섰냐??? 아니면 그럼 무순 이라고 하든가, 가나다 수준이라고 하든가...교묘하게 2위임을 강조하냐"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:58:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1호 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:57:00,식민지 국민들,"남자 바지 네려, 바지속에 거시기 꺼네 물뿌리고, 대한민국 1등 욕쟁이를 선호한다면 이재명이지,,,, 항간에 일 잘한다로 물타기를 하는데? 그런식으라면 전두환을 따라갈자가 없지 그 얼마나 많은 업적을 남기었는가? 대표롤 국민연금, 한강기적, 88올림픽!!!"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:53:00,hijoker****,"홍발정에게도 무상 연애. 양아치로 허벌나게 아작난 이재명이 1위라~~~
지나가던 소도 웃을 일 아닌가.
그리 고소 고발 좋아하는 그가 고작 한다는 소리가 예의를 차리란다~~~
이런 개차반이 집권당의 대선 후보로 거론되는 거 자체가 수치 아닌가.
민주당에선 당장 이런 놈 출당시켜라."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:25:00,파판토,"마누라 장모 관리도 안되는 사람이 여론조사에서 2위이면 저사람을 지지 하는국민은
도대체 외계인 인가? 울 나라에 이렇케 외계인이 많타는 거여?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:53:00,로이윌리엄,@파판토 외계인이 아니라 골빈 것들..
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:18:00,Tae Chun,"아니 저기에 왜 윤석열이 껴서 나오는데,,,,, 정말 어이없네. 도대체 언제야 정치후진국 벗어날건데"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:59:00,hijoker****,집권 민주당의 대선후보는 이낙연이 될 수 밖에 없죠.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:57:00,김용운,윤석열의 강직한 부드러움을 국민은 원하는 것 같으다...
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:55:00,로이윌리엄,"@김용운 너, 코로나 걸린 모양이구나.ㅉㅉ."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:25:00,Tae Chun,@김용운 입만열면 거짓말에 위선이 가득한 인간을 원한다고? 대한민국 말아먹으려고 작정을했나...
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:18:00,srl****,일잘하는 이재명이 희망이다
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:52:00,미로,@srl**** 그냥 독재를 하는 것인데..착각하지마라.차베스같은 인간이다
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:24:00,로이윌리엄,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 12:24:00,로이윌리엄,"@삭제된 댓글입니다 석열이가 더러븐 것들의 보호자라면..
석열이 자체는 뭘까? 주제파악 못하고 설쳐대는 웃기는 짜장면이라고 해야겠지?
석열아, 얼른 사퇴하고 국민의똥당에 입당하거라. 아마 너를 대선 후보로 만들어줄 것이다.
그래서, 이재명과 석열이가 여야 후보로 붙으면 볼만할끼다. 푸핫핫.."
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 10:09:00,이개념,"도대체 찰스, 발정제, 세훈이, 추 같은 사람 선호도는 왜 나오는거지?
무뇌충들인가?"
"‘두달째 상승’ 이재명, ‘10개월만에 반등’ 이낙연···윤석열도 2위",2021-03-01 09:42:00,2021-03-01 11:05:00,sj****,"@이개념 그럼
가짜 총각도 1위 인데"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-05 20:03:00,min,"더민주당 오늘까지만 씹으세요
건들 석렬 무직 석렬 냅둬요
애들은 건들면 지가 잘난 줄 아다니까요~~~!"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-05 16:37:00,이문식,공무원은 국민에 대한 봉사자다 그이상도 그이하도 아니다 우리 사회에 잘못된 구석들이 너무 많다 판검사 할것 없이 공무원에 봉직한 자들은 퇴직후에 급여를 받는 정치 활동이나 공사단체에 취업 해서는 입문 해선 안된다 평생을 국민 세금으로 생활 했다면 공직생활에 지득하고 경험한 모든것을 국민들을 위해서 다시 재 기부 하든지 봉사를 하면서 돌려 주는것이 마땅 하지 않을까 싶네 윤석열아가 무엇이기에 국민들을 열받게 하나 그를 영웅시 만드는 부류들은 어떤 부류 들일까 그가 잘한것이 무엇이 있기에ㅡ 박근혜 전 대통령 과 이명박 대통령 잡아 넣은것 빼고 뭐가 잘했나? 조직에 충성한것 ?이것은 조폭들이나 하는 비인간적인 행동이 아닐까?
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 20:59:00,세월거미,"재앙정권의 도둑놈들이 맘놓고 도둑질할수 있겠구만....
하지만 멀지 않았다. 조만간 의왕시에서 사식먹고 있을텐데"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 19:15:00,i635****,"윤석열은 자기를 발탁한 대통령을 배신한자,
그 이상도 그 이하도 아니다!!"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 19:14:00,선택과 집중,통합이 답이다.. 중국 일본 등... 주변국가가 호시탐탐 한국을 노리고 있는데 이렇게 혼탁하고 분열만 하고 있으니.. 서로 양보하고 작은 나라 구해주시라..
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 21:28:00,박동운,"@선택과 집중 지랄을 혀라
뭔
자다가 봉창 대리냐.........."
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 18:47:00,아짱,"겨우 법무부산하 기관장이 대통령인양 하는짓거리를 과연 언론에서는 칸기사정도로 하면 될듯
계속 키워주니깐 지 꼴도 모르고 나대고있는짓거리가 ㅉㅉㅉ"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 18:42:00,hijoker****,"은하야,
행정부 수반 대통령과 행정부 소속 부의 일개 외청장을 급을 맞추어 뭐하는가.
이런 쓰레기를 배출하니 기레기라 하는 게야~~~"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 18:34:00,yep,"문재인 얼마 남지않은 임기동안 국체 나라 빚 얼마나 퍼줄까 ?? 국가 체무 곧 1.000조 라고 하는데 , 재앙은 연금으로 사는데 걱정없지 ,, 그런데 보복 ?:?"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 18:24:00,맑은미소,"야 기레기들아
윤석열한테 한 번 물어봐라
조국 박살내고 온 가족 집안 친지 도륙해서 무엇을 얻었냐고 말이다.
수 백억 해 먹었냐?
매일 석열이 헛소리만 받아적냐?
돌쇠의 전형적인 석열이
또 정치 한다고? ㅋㅋㅋ
그냥 퇴직하면 불안하지 교도소갈까봐
그래서 정치권에 기대려고 하는거지? ㅋㅋ"
"윤석열, 국정농단 특검으로 ‘날개’…‘조국’ 수사부터 검찰개혁 놓고 갈등",2021-03-04 17:51:00,2021-03-04 18:21:00,loun****,현 정권의 검찰개혁은 살아있는 권력에 대응하기위한 소추기관의 비례적 권한과 사법적 역량은 조각내거나 없애버리고 국민의 기본권을 위협할 소지가 있는 물리력에 관련된 기관의 권한은 비대화 하는 모순적 방향으로 흘러가고 있다 집권세력과 정치권력의 이해관계에 의해 형사소송법이 개정되는 행태가 지속된다면 대한민국에서 더이상 집권세력과 정치권력이 만들지 못할 기관이 없게되고 하지 못할일이 없게 될것이다 이렇게 민주주의는 파괴되는것이고 이렇게 파시즘은 시작되는 것이다.
"윤석열, “검찰 수사권 박탈은 헌법정신 말살...직 걸겠다”",2021-03-02 09:07:00,2021-03-05 15:44:00,gog,"어이 개썩럴이 니넘은 하나도 안지킨넘이 뭐라 조동아리 놀리야? 참 썩럴아 기가찬다야, 작작웃겨라."
"윤석열, “검찰 수사권 박탈은 헌법정신 말살...직 걸겠다”",2021-03-02 09:07:00,2021-03-03 14:57:00,Sungho Won,"수사 조작을 한 검사, 성범죄를 저지른 검사 그리고 범죄 의혹이 짙은 총장 가족 등 검찰과 연관된 수많은 범죄들에 대해 투명하게 수사하지 않는 현재의 검찰에게 어떻게 수사권을 줄 수가 있습니까?
물론, 우리는 현 정권에 대해서도 공정한 수사를 하는 검찰을 원합니다.
그러나, 현재 문제의 핵심은 검찰과 관련된 사건 뿐만 아니라 모든 사건들에 공정한 수사가 이뤄져야 한다는 기본도 지키지 못하는 작금의 검찰에게는 수사권을 줄 수 없다는 것입니다.
그리고, 대부분의 선진국의 검찰은 기소권만 가지고 있습니다. 예외적으로 독일 등에서는 검찰이 주요 사건에 대한 수사권도 가지고 있지만, 그들이 우리나라의 검찰과 같이 자의적이고 선택적인 수사는 하지 않는다는 사실입니다."
