제목,날짜,작성자,작성일,댓글
[정참시] 이재명의 작심 반성문…'민생개혁'으로 차별화?,2021-04-20 21:04:00,7491951*,2021-04-25 09:23:02,"이재명지사는 더검증이 필요하지 않을까
그리고 문재인통령은 보다적극적으로 국정현안들에 입장 표명을
해야하지 않을까 큰기대를 하지는 않지만 왜내가 이렇게 문통에게
등을 돌리려고하는지...
그리고 김종인노인네 말대로 국민의힘은 속이텅빈당이다 국민의 눈을 가리는 옛 새누리당 일수박에 저들의 한계가 아닐까
윤석열 지금움직일때가 아니라고본다"
[정참시] 이재명의 작심 반성문…'민생개혁'으로 차별화?,2021-04-20 21:04:00,황성*,2021-04-24 22:11:53,"국민의 짐은 나쁜 것들 집합소
더불어 찌질당은 등시니들 집합소"
[정참시] 이재명의 작심 반성문…'민생개혁'으로 차별화?,2021-04-20 21:04:00,황성*,2021-04-24 22:16:39,"찌질한 놈들이 집권하면 찌질한 놈들도 해 처먹고 나쁜 놈들은 더 해처먹는다.

결론 :
국민들 입장에서는 차라리 한 조직한테 당하는 것이 낫다.
40년 민주당 지지를 접고 싶다.ㅠㅠ

이재명이 열린 민주당과 신당창설하면 좋겠다."
[정참시] 이재명의 작심 반성문…'민생개혁'으로 차별화?,2021-04-20 21:04:00,Jay Ki*,2021-04-23 13:58:33,"""문재인 대통령님께서 말씀하신 것에 답이 있습니다. *부동산으로 돈을 벌 수 없게 하겠다*라고 하는 데에 모든 답이 들어 있습니다. 실주거용이 아닌 돈을 벌기 위한 수단이라면 이건 투자 또는 투기수단이기 때문에 사회적 부작용에 상응하는 제재를 가하는 게 맞습니다."" 이 말씀 참 마음에 듭니다 (문재인 부분만 빼면)"". 이렇게만 생각하고 행동 했으면 참 쉬운 일을 약속 못 지키는 것은 그렇다 치고 어쩌다 누구도 원하지 않는 누더기 부동산 법을 만들었을까요? 거기다 뻑하면 이랬다 저랬다..."
[정참시] 이재명의 작심 반성문…'민생개혁'으로 차별화?,2021-04-20 21:04:00,김홍*,2021-04-21 14:59:38,역시 이재명지사님 최고다... 정말 대통령이 되어야 합니다.
'경선 연기론' 충돌…'도로 영남당'에 첫 일정 호남,2021-05-07 20:22:00,박석*,2021-05-08 07:51:11,"잘하고 있습니다...그리고 민주당,어제 기사에 광주사태때 광주 내려갔다는 탈북민 완전 거짓말이던데 그것도 문제 삼지 않을거냐?그것마저 손놓고 수수방관하는 식물정당 될거냐?그럼 니들은 구쾌의원에 불과하다.
참이 거짓에게 지는 현상을 바라보는 송영길 당대는 뭣하고 있는건지 ...기러기 아빠 들먹이지 말고 그런것에 대한 확실한 의견을 표해야 하는것 아냐?그동안 보였던 민주화에 대한 의견이 다 거짓인 의원이였나?언론개혁에 대한 과감한 손질을 해야 맞는것 아냐?"
'경선 연기론' 충돌…'도로 영남당'에 첫 일정 호남,2021-05-07 20:22:00,ibpi9sn5t*,2021-05-08 06:32:43,"전재수는 쓸데 없는 소리 말고 국민 여론을 따르라.
민형배 말을 세겨 듣고 냉수나 여덟 사발 들이키고 자숙하삼.
중2급 자아과잉 수준이네."
'경선 연기론' 충돌…'도로 영남당'에 첫 일정 호남,2021-05-07 20:22:00,박선*,2021-05-08 05:49:08,"유튜브에서 131270thebest를 검색 시청하시면 신의 존재증명,천국과 지옥, 축복과 저주, 기도하는 방법, ** 받는법, 유일신,악의 존재이유, 요한계시록 이긴자와 144000, 최후의 심판, 양심과 **, 정의, 등등 설명을 들을 수 있습니다"
"與주자들, '평택항 산재' 故이선호씨 애도…""미안하고 미안하다""",2021-05-07 17:54:00,3495780*,2021-05-07 19:31:44,"윤석열·김정숙·문재인이 박원순 살해 혐의로 입건돼 범죄 피의자가 됐다

박원순 사인은 전신이 허공에 매달린 질식사(목 졸림)다 이때 심장 박동이 정지되면 중력 작용으로 혈액이 몸 아래쪽 모세혈관 내로 침강하면서 자줏빛 반점이 시체의 손끝 발끝 다리 아래쪽에 생긴다 그러나 시신에는 반점이 뒷덜미 허리 등 허벅지에 나타나 있다 즉 타살된 뒤 옮겨진 것이다
https://blog.naver.com/cnamsung/222170443857"
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,hongs*,2021-03-01 12:56:17,"지금 한국에서 여론조사믿는사람 있을까!?

참고 : 윤석열 은 박근혜 탄핵을 합법화하는 핵심수사요원이엇다!. 즉 2016년 12월 ~ 2017년 5월박근혜 정부의 국정농단 의혹 규명을위한, 박영수 특별검사팀장밑에서 국정농단핵심을 밣이는 수사팀장 으로 수사한 인물이다.
박근혜 엉터리탄핵은, 2016년12월~2017년5월까지박영수 특별검사팀의 수사도끝나기전에 , 2016년 12월 9일 오후 4시 10분에 탄핵소추안이 국회에서 가결, 2017년 3월 10일, 헌법재판소 가결하여, 박근혜는 대통령직에서 파면되었다.

박근혜 탄핵의 주모자 핵심수사요원 윤석열을, 보수계의 대통령후보로 추천하는이유는, 현실적으로 문재인 대통령 과 추미에 법무장관의 압력에 잘 버텨내는 능력자 이기때문이다.
1, 문재인 대통령의 최측근?의 조국부부의 부조리를 파혜처서 올바로처리했다는것
2, 청와대의 직권남용을 파혜치기위해서 청와대의 울산시장 선거 개입 의혹과 유재수 감찰 무마 사건등 청와대를 수사했다는것.
3, 권력수사 차단을위해서, 윤석열 참모진을 완전 해체’하는 검찰인사는, 추미애 법무장관이 문재인 대통령의 재가를 받아 단행했다?. 이같은 수사방해이자 직권남용에의해서, 윤석열 검찰총장의 참모들이 단 한 명 예외 없이 좌천됐다. 심각한 것은 수사 대상자들이 앞장서서 수사팀을 해체한 점이다. 인사를 주도한 추미애 법무장관과 청와대 민정수석실 비서관들은 검찰 수사 대상이다. 추 장관은 사건당시 민주당 대표였다. 그후 최후까지 윤석열은 문재인대통령과 추미에 법무장관의 압력에 잘 버텨낸 능력자 이기때문이다. 현재 비정상적인 국정을 바로잡을것을 기대하여, 걸어보자는 것이다 !."
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,이현*,2021-03-03 08:13:11,틀니딱딱 사회의암
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,hongs*,2021-03-01 12:43:26,"한국사람중에 여론조사믿는사람 몇이나될까!?

국민의51%가넘는보수계(保守界) 의 차기 대통령후보를 누구를 추천하시겠읍니까 !?
다음은 필자 본인 의 추천인물 : *반기문 *조원진 *윤석열 *김관진 *김진태 *김문수 *이정현 *우병우 . 추천된 후보자들이 공평하게경쟁하여, 보수계내 와 국민전체 의 지지자들을 합게해 최종적으로, 보수계단일(單一)대통령 후보자로 추대한다 !.

참고 : *반기문은 대한민국의 제7대 외교통상부 장관을 역임한 외교관이자 제8대 유엔 사무총장이다, 충청북도 음성군 원남면 출신이다.
출생: 1944년 6월 13일 (76세),
*조원진은 대한민국의 정치인이다. 우리공화당의 홍문종 의원과 공동 당대표로서의 3선 국회의원이었다. 2016.08~2016.12 새누리당 최고위원
출생: 1959년 1월 7일 (62세), 대한민국 대구광역시 성당동
* 윤석열은 대한민국의 제43대 검찰총장이다.
출생: 1960년 12월 18일 (60세), 서울특별시 서대문구 연희동에서 태어났다.
*김관진, (71세) 육군대장 예편, 이명박 박근혜 정부 제43대 국방부 장관,
박근혜 정부, 국가안보실장 역임
* 김진태는 대한민국의 검사 출신 법조인이자 제19•20대 국회의원인 정치인이다.
출생: 1964년 10월 13일 (56세), 대한민국 춘천시
* 김문수는 대한민국의 노동운동가 출신의 정치인이다. 제15•16•17대 국회의원과 제32•33대 경기도지사를 지냈다.
출생: 1951년 8월 27일 (69세), 대한민국 영천시
* 이정현　：동국대학교 정치외교학과 겸임교수、　청와대 정무수석
새누리당 최고위원 새누리당 대표 역임
출생　: 　1958년 10월 13일 (62세) 대한민국 전라남도 곡성군 목사동면
*우병우는 대한민국의 검사 출신 법조인　신념 과 불굴의 투지의사나이,
박근혜 정부 제4대 민정수석비서관을 지냈다.
출생: 1967년 1월 28일 (54세), 대한민국 봉화군

https://www.*****be.com/watch?v=x9tIs41iJnI&t=20s"
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,????최재*,2021-03-01 19:19:25,쓰레기들을 정리해 놓으셨네??
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,이현*,2021-03-03 08:11:58,틀니딱딱 사회의암 계층
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,12402555*,2021-03-01 11:12:31,윤씨가 15%? 잘하면 호스티스 출신 영부인 나오겠다. 당신이 윤씨를 지지한다면 당신은 대한민국에서 15% 안에 드는 무식한 사람임을 인정하고 싶진 않겠지만 인정해야 한다.
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,1962906*,2021-03-01 10:48:07,나라가 망해도 나만 대통령하면 그만
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,고숙*,2021-03-01 11:55:19,개
이재명 대선주자 선호도 23.6%로 1위 유지…이낙연·윤석열 2위,2021-03-01 10:07:00,임종*,2021-03-01 10:39:08,ㅋㅋ 짜장 홍표 새대 칠푼이 넘웃김
[정참시] 요동치는 민심…이재명과 윤석열의 선택은?,2021-04-08 21:00:00,????최재*,2021-04-09 19:51:40,짜장이 짜장하네..
[정참시] 돌아온 황교안…'도로한국당' 논란인데,2021-04-26 21:00:00,노승*,2021-04-29 18:04:35,"신천지 부패의 힘 1.2.3 다 있네 놀기 좋컷
따...."
[정참시] 돌아온 황교안…'도로한국당' 논란인데,2021-04-26 21:00:00,김태*,2021-04-27 09:05:16,심심한가베
[정참시] 돌아온 황교안…'도로한국당' 논란인데,2021-04-26 21:00:00,박현*,2021-04-27 08:39:28,그냥 사라져도 되는데 굳이 왜 왔나....
[정참시] 돌아온 황교안…'도로한국당' 논란인데,2021-04-26 21:00:00,고숙*,2021-04-26 23:42:54,"환고환이 잘나왔다, 그래야 친일역적당 다운거다."
11개월 남은 대선시계…대선주자 손익계산서는?,2021-04-08 20:06:00,이연*,2021-04-09 14:16:15,이낙연 ....아~두통이야
11개월 남은 대선시계…대선주자 손익계산서는?,2021-04-08 20:06:00,4886280*,2021-04-08 21:44:35,"박근혜 이명박 사면론으로 집토끼도 다 놓치고 징벌적 손해배상은 흐지부지, 언론개혁은 손도 안 대, 검찰 개혁은 우물쭈물 어영부영 당하기만 하니 민주당 지지하던 사람들도 돌아서기 십상이다. 조국 추미애 방어는 하나도 하지 않고 다들 제몸 사리거나 살짝 배반한 놈들까지 생겨나고 있으니 이런 당을 어떻게 믿고 지지하겠는가! 그런 사이에 진짜 사깃꾼들은 상처를 이용하여 암덩이처럼 한 자리씩 꿰어차고 있으니... 다시 고질병이 재발한 것 같다. 한국사회 아직 멀었다."
대선주자 지지도 윤석열 우세…격차는 조사기관마다 엇갈려,2021-04-19 10:34:00,유영*,2021-04-19 17:40:53,그냥 하지마!~~~~~~
대선주자 지지도 윤석열 우세…격차는 조사기관마다 엇갈려,2021-04-19 10:34:00,김귀*,2021-04-19 16:41:19,"떡렬이 비호감도 1위~ 조만간 503호 옆으로 갈 범죄자가 무슨 1위~
기레기들이 아직도 쪽쪽 빨아주는구만~ 언론개혁만이 답이다~"
대선주자 지지도 윤석열 우세…격차는 조사기관마다 엇갈려,2021-04-19 10:34:00,4861922*,2021-04-19 16:07:48,우리 국민들이 아직도 덜 정신차렸나? 그렇게 당하고도.. 윤석열이라니..
대선주자 지지도 윤석열 우세…격차는 조사기관마다 엇갈려,2021-04-19 10:34:00,허은*,2021-04-19 16:02:46,"윤짜장 제발 대선에 나와서 장모, 마누라 탈탈 털어봅시다..더도말고 더도 말고 조국 장관 청문회 할때처럼 낱낱이 털어보자구요~
정말 조국 수사 엉터리로 해놓고 대선 나온다고??
정말 저 인간을 지지하는 국민들이 있따는게 부끄러울 따름임!!!"
대선주자 지지도 윤석열 우세…격차는 조사기관마다 엇갈려,2021-04-19 10:34:00,박종*,2021-04-19 15:21:55,"다음 세대들에게 부끄럽습니다.
사죄드립니다~ㅠ"
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,16974339*,2021-04-22 20:22:09,오세훈 시장님 응원합니다.
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,이수*,2021-04-17 20:10:30,주식 세력 있듯이 한국에 부동산 세력이있는거 다들 아실겁니다. 오 시자은 이들의 수장을 만나봐야 할것입니다
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,박경*,2021-04-17 19:52:48,"서울천민들 좋아하겠네~
계속 올려라 집값. 그거 바라고 너뽑은거다"
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,16974339*,2021-04-22 20:15:11,문재인 정권 후 집값 상승률- 집은 34% 아파트는 50% ㄷㄷㄷ(실거래가는 74%) 노무현은 상승률리 94% ㄷㄷㄷ 진보정권이 손만되면 다 올라가네 ㄷㄷㄷ 이러는데도 누가 집값을 올린다고???
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,박경*,2021-04-17 19:51:14,"오세훈. 꼭 공약이행해라~
못하기만해봐라.
너보다못한사람 어디있다고 개소리냐?"
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,조동*,2021-04-16 20:25:45,"오세훈, 박형준 이놈들의 목적은 성공하면 내탓이고
실패하면 정부탓으로 돌리며 개수작을 부리려고 하는중!!!
현 상황에서 심각해지면 의료붕괴로 진짜 난리가 나고 이놈들은 그것을 노리는듯!!!
아무리 권력창출을 목적으로 하는 짓이라도 국민들 목숨을 가지고 장난질 하는 놈들은
바로 토착왜구놈들 말고는 없음!!!
다까끼마사오, 전대가리, 노태우, 김영삼, 이명박, 박근혜
이 인간들중 제대로 정치한 인간은 하나도 없다.
그나마 김영삼 정도인데...그마져도 IMF로 경제를 작살내고 엄청 욕먹었다.
토착왜구들은 자체가 범죄자 놈들이여!!!"
[정참시] 시험대 선 오세훈…'독자 노선' 성공할까?,2021-04-13 21:02:00,16974339*,2021-04-22 20:21:08,"노무현, 김대중, 문재인 이중에서 재대로 정치한 인물없다! 노짱은 집값올리고 경제 조지고 같은 민주당한테 자살당하고 DJ는 *쌀+철= 핵*이라는 기적의 식을 정립하셨고 재인이는....그저..... 실업자 125만명! 실업률 낯춘다고 25조 고중분해! 무리한 최저임금 상승으로 경제 조지기! 집값 54%증가(가격인상최대)! 탈원전이라는 희대의 사기극으로 여태까지 투자했전 몇십조 날리기! 그리고.... OECD 최고의 자살율! 아아아 이것이 문재인 보유국.......?"
대선 1년 앞으로…선두주자들은 지금 여의도에 없다,2021-03-08 20:46:00,김태*,2021-03-09 09:35:51,언론이 석열이를 키우내
대선 1년 앞으로…선두주자들은 지금 여의도에 없다,2021-03-08 20:46:00,조대*,2021-03-08 23:14:11,"윤석열이 야당 대표로 대선 나오면 진짜 진짜 때땡큐지....대통령감은 갑자기 하늘에서 뚝 떨어지는 게 아님. 반기문이 그랬고 황교안이 그랬지...두 사람의 공통점이 머냐면 국짐당에 별 인물 없을 때 반짝 뜬 인물이지만 막상 대선 전에 다 사라졌지...왜냐면 대통령은 국회의원과는 다르게 국민 모두가 신경을 많이 쓰거든. 노무현, 문재인이 근 20년이 걸렸고 박근혜도 20년 이명박도 10년이 걸렸는데 정치 초짜 윤석열이 되겠나? 제발 윤석열 대선 후보 나와서 본인, 마누라, 장모 개털려봐야 정치가 무서운 줄 알지.."
